candidateId,value,universidad_homologada
630665b89fa239004bddd73a,Instituto Idat,No
630665b89fa239004bddd746,Universidad Alas Peruanas,No
630665b99fa239004bddd754,Universidad Privada Del Norte,Si
630665b99fa239004bddd754,Sise,No
630665b99fa239004bddd75d,Utp Lima Norte,No
630665b99fa239004bddd765,Idat,No
630665b99fa239004bddd76e,Instituto De Formación Bancaria Certus,No
630665b99fa239004bddd775,Zegel Ipae,No
630665b99fa239004bddd77c,Isil,No
630665b99fa239004bddd785,Certus,No
630665b99fa239004bddd78b,Certus,No
630665b99fa239004bddd792,Certus,No
630665b99fa239004bddd79e,Ifb Certus - Administracion,No
630665b99fa239004bddd7a7,Instituto Cesca,No
630665b99fa239004bddd7b2,Certus,No
630665b99fa239004bddd7bb,Maria Rosario Araoz Pinto,No
630665b99fa239004bddd7c4,Cesar Vallejo,No
630665b99fa239004bddd7cd,Certus,No
630665b99fa239004bddd7d5,Senati,No
630665b99fa239004bddd7e1,I.e.p San Ricardo,No
630665b99fa239004bddd7e1,I.e.p María De Las Mercedes,No
630665b99fa239004bddd7ee,Universidad Nacional De Trujillo,Si
630665b99fa239004bddd7f4,Ifb Certus,No
630665b99fa239004bddd803,Universidad Ricardo Palma,Si
630665b99fa239004bddd80b,Universidad Nacional De Ingeniería,Si
630665b99fa239004bddd817,Instituto Idat,No
630665b99fa239004bddd817,Instituto Cibertec,No
630665b99fa239004bddd817,Fe Y Alegria 2,No
630665b99fa239004bddd824,Isil,No
630665b99fa239004bddd82a,Senati,No
630665b99fa239004bddd831,Universidad Privada Del Norte,Si
630665b99fa239004bddd83e,Universidad Peruana De Los Andes,Si
630665b99fa239004bddd846,Ifb,No
630665b99fa239004bddd84e,Universidad Peruana De Ciencias Aplicadas,Si
630665b99fa239004bddd858,Universidad Alas Peruanas,No
630665b99fa239004bddd868,Unalm,Si
630665b99fa239004bddd868,Unfv,Si
630665b99fa239004bddd872,Cajera Comercial,No
630665b99fa239004bddd879,Certus,No
630665b99fa239004bddd883,Universidad Privada Del Norte (upn),Si
630665b99fa239004bddd883,Trilce,No
630665b99fa239004bddd88d,Ifb - Certus,No
630665b99fa239004bddd896,Universidad César Vallejo,Si
630665b99fa239004bddd89c,Certus,No
630665b99fa239004bddd8a4,Cibertec,No
630665b99fa239004bddd8ab,Instituto Sise,No
630665b99fa239004bddd8b6,Sise,No
630665b99fa239004bddd8bd,Zegel Ipae,No
630665b99fa239004bddd8c7,Universidad Privada Del Norte,Si
630665b99fa239004bddd8ce,Universidad Privada Del Norte Upn,Si
630665b99fa239004bddd8d6,Ifb Certus,No
630665b99fa239004bddd8dc,Certus,No
630665b99fa239004bddd8e7,Instituto Ismen,No
630665b99fa239004bddd8ee,Adex,No
630665b99fa239004bddd8ff,Universidad Continental,Si
630665b99fa239004bddd8ff,Nuestra Señora De Fatima,No
630665b99fa239004bddd90f,Instituto De Formación Bancaria - Certus,No
630665b99fa239004bddd90f,Universidad Privada Telesup,No
630665b99fa239004bddd90f,Cibertec,No
630665b99fa239004bddd91c,San Ignacio De Loyola,No
630665b99fa239004bddd922,Certus Ifb,No
630665b99fa239004bddd92a,Ifb Certus,No
630665b99fa239004bddd933,Universidad  Nacional  Del Callao,Si
630665b99fa239004bddd93a,Insituto Certus,No
630665b99fa239004bddd940,Certus,No
630665b99fa239004bddd946,Universidad Peruana Los Andes,Si
630665b99fa239004bddd94e,Cibertec,No
630665b99fa239004bddd954,Universidad Nacional De Trujillo - Unitru,Si
630665b99fa239004bddd95a,Zegel Ipae,No
630665b99fa239004bddd963,Certus,No
630665b99fa239004bddd96b,Universidad Privada Del Norte,Si
630665b99fa239004bddd972,Sencico,No
630665b99fa239004bddd979,Universidad César Vallejo,Si
630665b99fa239004bddd991,Universidad Privada Del Norte - Upn,Si
630665b99fa239004bddd99a,Instituto Idat,No
630665b99fa239004bddd9a1,Instituto De Educación Superior Tecnológico Privado Cibertec,No
630665b99fa239004bddd9a7,Universidad Nacional De Trujillo,Si
630665b99fa239004bddd9a7,San Juan,No
630665b99fa239004bddd9b1,Certus,No
630665b99fa239004bddd9b8,Universidad Privada Del Norte - Upn,Si
630665b99fa239004bddd9c2,Certus,No
630665b99fa239004bddd9cf,Universidad San Ignacio De Loyola - Usil,Si
630665b99fa239004bddd9cf,Lumbreras,No
630665b99fa239004bddd9dd,Universidad Peruana De Ciencias Aplicadas,Si
630665b99fa239004bddd9e3,Sise,No
630665b99fa239004bddd9e3,Stpol,No
630665b99fa239004bddd9eb,Certus,No
630665b99fa239004bddd9f2,Cepeban,No
630665b99fa239004bddd9f9,Universidad San Ignacio De Loyola - Usil,Si
630665b99fa239004bddd9ff,Certus,No
630665b99fa239004bddd9ff,I.e San Felipe-comas,No
630665b99fa239004bddda07,Cepeban,No
630665b99fa239004bddda07,Instituto Superior Sise,No
630665b99fa239004bddda07,Jorge Basadre Grohmann 6089,No
630665b99fa239004bddda10,Instituto Cibertec,No
630665b99fa239004bddda1b,Callao,No
630665b99fa239004bddda21,Universidad Tecnologica Del Peru,Si
630665b99fa239004bddda28,Certus Ifb,No
630665b99fa239004bddda31,Universidad Nacional Hermilio Valdizan,Si
630665b99fa239004bddda37,Universidad Privada Del Norte,Si
630665b99fa239004bddda3d,Instituto De Formación Bancaria - Ifb,No
630665b99fa239004bddda47,Instituto Tecnologico Publico Argentina,No
630665b99fa239004bddda47,La Uni,No
630665b99fa239004bddda55,Universidad Privada Del Norte,Si
630665b99fa239004bddda5c,Universidad Tecnológica Del Perú,Si
630665b99fa239004bddda64,Cepeban Los Olivos,No
630665b99fa239004bddda6b,Lalito José María Arguedas,No
630665b99fa239004bddda72,Instituto Sise,No
630665b99fa239004bddda7a,Cepeban,No
630665b99fa239004bddda80,Universidad Norbert Wiener,Si
630665b99fa239004bddda86,Sise,No
630665b99fa239004bddda8d,Universidad Privada Del Norte,Si
630665b99fa239004bddda94,Universidad Alas Peruanas,No
630665b99fa239004bddda9b,Certus,No
630665b99fa239004bdddaa3,Instituto   Cepeban,No
630665b99fa239004bdddaa3,Colegio N° 6023 Julio. C. Tello,No
630665b99fa239004bdddaab,Certus,No
630665b99fa239004bdddaba,Universidad Privada Del Norte - Upn,Si
630665b99fa239004bdddac2,Instituto Peruano De Acción Empresarial - Ipae,No
630665b99fa239004bdddacb,Universidad Cesar Vallejo,Si
630665b99fa239004bdddacb,Universidad De San Martin De Porres,Si
630665b99fa239004bdddacb,Universidad Alas Peruanas,No
630665b99fa239004bdddad5,Universidad César Vallejo,Si
630665b99fa239004bdddad5,Alianza Francesa,No
630665b99fa239004bdddad5,Carrion,No
630665b99fa239004bdddae0,Zegel Ipae,No
630665b99fa239004bdddae7,Utp,Si
630665b99fa239004bdddae7,Sise,No
630665b99fa239004bdddaf0,Certus,No
630665b99fa239004bdddaf7,Certus,No
630665b99fa239004bdddaf7,I.e. 28 La Libertad,No
630665b99fa239004bdddb00,Surco,No
630665b99fa239004bdddb07,Instituto De Educación Superior Publico Guadalupe,No
630665b99fa239004bdddb10,Telesup,No
630665b99fa239004bdddb10,Antonia Moreno De Caceres,No
630665b99fa239004bdddb21,Universidad Nacional Daniel Alcides Carrion,Si
630665b99fa239004bdddb2a,Certus,No
630665b99fa239004bdddb33,Cepeban,No
630665b99fa239004bdddb3b,Certus,No
630665b99fa239004bdddb42,Instituto Sise,No
630665b99fa239004bdddb4e,Comunicacion Integral,No
630665b99fa239004bdddb58,Computron,No
630665b99fa239004bdddb58,Ifb Certus,No
630665b99fa239004bdddb58,Ifb Certus,No
630665b99fa239004bdddb66,Isil ( Instituto San Ignacio De Loyola),No
630665b99fa239004bdddb6e,Universidad Autonoma De  Ica,Si
630665b99fa239004bdddb76,Cibertec,No
630665b99fa239004bdddb7c,I.e.s.t.p Luis Negreiros Vega,No
630665b99fa239004bdddb7c,Instituto Cultural Peruano Norteamericano (icpna),No
630665b99fa239004bdddb83,Instituto Sise,No
630665b99fa239004bdddb8f,Universidad Nacional Mayor De San Marcos,Si
630665b99fa239004bdddb97,Britanico,No
630665b99fa239004bdddb97,Instituto San Ignacio De Loyola - Isil,No
630665b99fa239004bdddb9e,Ifb - Certus,No
630665b99fa239004bdddba6,Instituto Santa Rosa,No
630665b99fa239004bdddbae,Instituto Privado Certus,No
630665b99fa239004bdddbb4,Instituto De Formación Bancaria - Certus,No
630665b99fa239004bdddbb4,I.e.p Union Y Porvenir,No
630665b99fa239004bdddbc3,Certus,No
630665b99fa239004bdddbc3,Utp,Si
630665b99fa239004bdddbca,Instituto Sise,No
630665b99fa239004bdddbd7,Universidad Privada Norbert Wiener - U Wiener,Si
630665b99fa239004bdddbdf,Universidad Alas Peruanas - Uap,No
630665b99fa239004bdddbe7,Universidad Peruana De Ciencias Aplicadas,Si
630665b99fa239004bdddbef,Sise,No
630665b99fa239004bdddbf9,Universidad San Ignacio De Loyola,Si
630665b99fa239004bdddc00,Universidad Cesar Vallejo,Si
630665b99fa239004bdddc12,Universidad Nacional Mayor De San Marcos,Si
630665b99fa239004bdddc19,Universidad Cesar Vallejo,Si
630665b99fa239004bdddc25,Universidad Del Pacifico,Si
630665b99fa239004bdddc2d,Universidad Privada Del Norte,Si
630665b99fa239004bdddc38,Upc - Universidad Peruana De Ciencias Aplicadas,Si
630665b99fa239004bdddc38,Asociación Cultural Peruano Británica,No
630665b99fa239004bdddc42,Certus,No
630665b99fa239004bdddc42,Carrion,No
630665b99fa239004bdddc4f,Ifb Certus,No
630665b99fa239004bdddc56,Senati,No
630665b99fa239004bdddc5c,Instituto De Formación Bancaria - Ifb,No
630665b99fa239004bdddc62,Instituto Tecnológico Cibertec,No
630665b99fa239004bdddc69,Matellini,No
630665b99fa239004bdddc69,Saco Oliveros,No
630665b99fa239004bdddc71,Instituto Superior Sise,No
630665b99fa239004bdddc79,El Buen Pastor,No
630665b99fa239004bdddc8b,Instituto Superior Tecnológico Khipu,No
630665b99fa239004bdddc93,Universidad Tecnologica Del Peru,Si
630665b99fa239004bdddc9a,I.e General Prado,No
630665b99fa239004bdddca4,Catolica Centro De Idiomas,No
630665b99fa239004bdddca4,Columbia,No
630665b99fa239004bdddcae,Universidad Cesar Vallejo,Si
630665b99fa239004bdddcae,Instituto Superior Tecnológico Argentina,No
630665b99fa239004bdddcb8,Instituto Sise,No
630665b99fa239004bdddcbf,Certus,No
630665b99fa239004bdddcc7,Sise,No
630665b99fa239004bdddccf,Sise,No
630665b99fa239004bdddcd6,Sise,No
630665b99fa239004bdddcdd,Isil,No
630665b99fa239004bdddce4,Universidad Cesar Vallejo - Ucv,Si
630665b99fa239004bdddcf4,Universidad Nacional Federico Villarreal,Si
630665b99fa239004bdddcfb,Universidad  Maria Auxiliadora,Si
630665b99fa239004bdddd04,Universidad Tecnológica Del Perú,Si
630665b99fa239004bdddd0c,Zegel Ipae,No
630665b99fa239004bdddd0c,Ifb,No
630665b99fa239004bdddd28,Instituto Superior Técnico Público Argentina,No
630665b99fa239004bdddd2f,Universidad César Vallejo,Si
630665b99fa239004bdddd2f,Colegio Genes,No
630665b99fa239004bdddd37,Instituto Santa Rosa,No
630665b99fa239004bdddd3e,Certus Ifb,No
630665b99fa239004bdddd45,Universidad Cesar Vallejo - Ucv,Si
630665b99fa239004bdddd4e,Universidad Tecnológica Del Perú,Si
630665b99fa239004bdddd4e,Instituto Genova,No
630665b99fa239004bdddd56,Instituto Sabio Nacional Antunez De Mayolo,No
630665b99fa239004bdddd62,Instituto De Formación Bancaria - Ifb,No
630665b99fa239004bdddd6c,Ceprebanko,No
630665bc594e18004af0822c,Univeridad Privada Del Norte,Si
630665bc594e18004af08234,María Rosario Araozpinto,No
630665bc594e18004af0823a,Cesar Vallejo,No
630665bc594e18004af0823a,Certus,No
630665bc594e18004af08244,Idat,No
630665bc594e18004af0824c,Universidad Tecnológica Del Perú,Si
630665bc594e18004af08254,Universidad Nacional Del Callao,Si
630665bc594e18004af0825b,Itae Instituto Tecnológico De Administración,No
630665bc594e18004af08264,Instituto De Formación Bancaria - Ifb,No
630665bc594e18004af0826e,Certus,No
630665bc594e18004af08276,Universidad De San Martin De Porres - Usmp,Si
630665bc594e18004af0827e,Senati,No
630665bc594e18004af08285,Instituto Certus,No
630665bc594e18004af0828d,Idat,No
630665bc594e18004af08294,Universidad Privada Del Norte,Si
630665bc594e18004af0829b,Universidad Cesar Vallejo - Ucv,Si
630665bc594e18004af082a4,Certus,No
630665bc594e18004af082af,Zegel Ipae,No
630665bc594e18004af082b7,Upc,Si
630665bc594e18004af082be,Universidad Privada Del Norte,Si
630665bc594e18004af082c7,Instituto Cibertec,No
630665bc594e18004af082cf,Universidad Privada Del Norte (upn),Si
630665bc594e18004af082d5,Ifb Certus,No
630665bc594e18004af082de,Sise,No
630665bc594e18004af082ea,Certus,No
630665bc594e18004af082f0,Certus,No
630665bc594e18004af082f7,Universidad Peruana De Ciencias Aplicadas,Si
630665bc594e18004af082f7,Instituto Cultural Peruano Norteamericano,No
630665bc594e18004af082f7,I.e Por Convenio 000 María Auxiliadora,No
630665bc594e18004af08302,Universidad Católica De Santa María,Si
630665bc594e18004af08302,Instituto Del Sur,No
630665bc594e18004af08312,Universidad Privada Del Norte,Si
630665bc594e18004af08312,Instituto Sise,No
630665bc594e18004af08320,Universidad San Ignacio De Loyola,Si
630665bc594e18004af08320,Certus,No
630665bc594e18004af08328,Isil,No
630665bc594e18004af08330,Columbia,No
630665bc594e18004af08337,Instituto Columbia,No
630665bc594e18004af0833f,Instituto Sise,No
630665bc594e18004af08346,Certus,No
630665bc594e18004af0834e,Universidad Privada Del Norte,Si
630665bc594e18004af08356,Certus,No
630665bc594e18004af0835e,Sise,No
630665bc594e18004af08364,Universidad Inca Garcilaso De La Vega - Uigv,No
630665bc594e18004af0836c,Adex,No
630665bc594e18004af08373,Upc,Si
630665bc594e18004af0837b,Universidad Nacional Del Callao - Unac,Si
630665bc594e18004af08381,Icpna,No
630665bc594e18004af08381,Certus,No
630665bc594e18004af08388,Instituto De Formación Bancaria - Certus,No
630665bc594e18004af08394,Certus,No
630665bc594e18004af0839c,Universidad Nacional De Ingeniería,Si
630665bc594e18004af083a4,Cesar Vallejo,No
630665bc594e18004af083a4,Cimas,No
630665bc594e18004af083ae,Instituto De Formación Bancaria - Ifb,No
630665bc594e18004af083b6,Universidad Nacional Federico Villarreal,Si
630665bc594e18004af083bd,Virtual,No
630665bc594e18004af083c4,Cepeban,No
630665bc594e18004af083cb,Universidad Tecnológica Del Perú,Si
630665bc594e18004af083cb,I.e.p San Carlos,No
630665bc594e18004af083d3,Certus,No
630665bc594e18004af083d3,Ifb Certus,No
630665bc594e18004af083d3,José Pardo,No
630665bc594e18004af083dc,Universidad Tecnológica Del Perú - Utp,No
630665bc594e18004af083dc,Instituto Sise,No
630665bc594e18004af083eb,Universidad Católica San Pablo,Si
630665bc594e18004af083f2,Upc,Si
630665bc594e18004af083f8,Universidad Nacional Mayor De San Marcos,Si
630665bc594e18004af083ff,Universidad Privada Del Norte,Si
630665bc594e18004af083ff,Senati,No
630665bc594e18004af0840a,Cibertec,No
630665bc594e18004af08414,Certus,No
630665bc594e18004af0841c,Instituto Idat,No
630665bc594e18004af08426,Instituto De Formación Bancaria - Ifb,No
630665bc594e18004af0842f,Universidad César Vallejo,Si
630665bc594e18004af0842f,Santo Domingo De Guzmán,No
630665bc594e18004af08437,Universidad Cesar Vallejo,Si
630665bc594e18004af0843d,Sise,No
630665bc594e18004af08444,Idat,No
630665bc594e18004af08444,Upn,Si
630665bc594e18004af0844b,Cibertec,No
630665bc594e18004af0844b,Henri Menard,No
630665bc594e18004af08454,Upc,Si
630665bc594e18004af08454,Certus,No
630665bc594e18004af0845b,Universidad Privada Del Norte - Unp,Si
630665bc594e18004af0845b,Secundaria Completa,No
630665bc594e18004af0845b,Primaria Completa,No
630665bc594e18004af08467,Ifb Certus,No
630665bc594e18004af08470,Universidad Peruana De Ciencias Aplicadas - Upc,Si
630665bc594e18004af08478,Certus,No
630665bc594e18004af0847f,Universidad Tecnológica  Del Peru,Si
630665bc594e18004af08487,Universidad Católica Sedes Sapentiae,Si
630665bc594e18004af0848e,Avia,No
630665bc594e18004af08494,Isil,No
630665bc594e18004af0849b,I.e Manuel Gonzales Prada 0089,No
630665bc594e18004af084a2,Utp,Si
630665bc594e18004af084a8,I.e 2078 Nuestra Señora De Lourdes,No
630665bc594e18004af084b1,Universidad Nacional Federico Villarreal,Si
630665bc594e18004af084b9,Utp,Si
630665bc594e18004af084b9,Instituto Idat,No
630665bc594e18004af084c2,Certus,No
630665bc594e18004af084c8,Universidad Nacional Hermilio Valdizán,Si
630665bc594e18004af084d7,Certus,No
630665bc594e18004af084df,Titulada,No
630665bc594e18004af084e5,Universidad San Ignacio De Loyola - Usil,Si
630665bc594e18004af084e5,Centro De Extensión Y Proyección Social - Ceps Uni,No
630665bc594e18004af084f5,Escuela De Aduanas,No
630665bc594e18004af084fc,Universidad Nacional De Trujillo,Si
630665bc594e18004af08506,Universidad Privada Del Norte,Si
630665bc594e18004af0850c,Universidad Tecnológica Del Perú,Si
630665bc594e18004af08514,Universidad Autónoma Del Peru,Si
630665bc594e18004af0851a,Universidad Nacional Federico Villareal,Si
630665bc594e18004af08522,Instituto De Formación Bancaria - Ifb,No
630665bc594e18004af0852b,I.e 58 Santa Maria,No
630665bc594e18004af08533,Estudiante,No
630665bc594e18004af0853c,Universidad César Vallejo (ucv),Si
630665bc594e18004af08543,Utp,Si
630665bc594e18004af0854d,Certus,No
630665bc594e18004af08554,Inca Garcilaso De La Vega,No
630665bc594e18004af0855a,Cesar Vallejo,No
630665bc594e18004af08561,Idat,No
630665bc594e18004af08567,Universidad Peruana Los Andes,Si
630665bc594e18004af0856d,Universidad San Ignacio De Loyola - Usil,Si
630665bc594e18004af08575,Universidad Privada Del Norte,Si
630665bc594e18004af08575,Instituto De Formación Bancaria - Ifb,No
630665bc594e18004af0857d,Universidad Nacional Jose Faustino Sanchez Carrion,Si
630665bc594e18004af08585,Instituto Certus,No
630665bc594e18004af0858e,Cepeban,No
630665bc594e18004af0858e,Cepeban,No
630665bc594e18004af0858e,Idat,No
630665bc594e18004af08596,Colegio Peruano Chino Juan 23,No
630665bc594e18004af085a5,Adex,No
630665bc594e18004af085ac,Instituto De Formación Bancaria - Ifb,No
630665bc594e18004af085b3,Certus,No
630665bc594e18004af085ba,Ifb - Certus,No
630665bc594e18004af085c1,Itn Cibertec,No
630665bc594e18004af085c9,Universidad Tecnológica Del Perú,Si
630665bc594e18004af085d1,Universidad De Carabobo,No
630665bc594e18004af085da,Certus,No
630665bc594e18004af085e1,Universidad Ricardo Palma,Si
630665bc594e18004af085ec,Idat,No
630665bc594e18004af085ec,Universidad Privada Del Norte,Si
630665bc594e18004af085ec,Universidad Cesar Vallejo,Si
630665bc594e18004af085f8,Universidad Cesar Vallejo,Si
630665bc594e18004af08600,Instituto Sise,No
630665bc594e18004af0860a,Cibertec,No
630665bc594e18004af08617,Universidad Marcelino Champagnat,Si
630665bc594e18004af0861e,Instituto Superior Sise,No
630665bc594e18004af08626,Instituto De Formación Bancaria - Ifb,No
630665bc594e18004af0862f,Certus,No
630665bc594e18004af08636,Idat,No
630665bc594e18004af0863d,Ifb-certus,No
630665bc594e18004af08644,Jesús Redentor,No
630665bc594e18004af0864c,Instituto Sise,No
630665bc594e18004af08652,Universidad Cesar Vallejo,Si
630665bc594e18004af08659,Instituto De Formación Bancaria - Ifb,No
630665bc594e18004af08660,Instituto De Formación Bancaria - Certus,No
630665bc594e18004af08660,Centro Peruano De  Estudios Bancarios - Cepeban,No
630665bc594e18004af0866a,Isil,No
630665bc594e18004af08671,Idat,No
630665bc594e18004af08678,Certus,No
630665bc594e18004af0867e,Instituto Sisw,No
630665bc594e18004af08686,Universidad Tegnologica Del Perú,No
630665bc594e18004af0868e,Universidad Tecnológica Del Perú - Utp,No
630665bc594e18004af08695,Universidad Ricardo Palma,Si
630665bc594e18004af0869e,Universidad Cesar Vallejo - Ucv,Si
630665bc594e18004af086ae,Universidad Privada San Juan Bautista - Upsjb,Si
630665bc594e18004af086b6,Universidad Alas Peruanas,No
630665bc594e18004af086b6,Senati,No
